OriginalRoll,OriginalPitch,PredictedRoll,CorrectedRoll,FilteredRoll,PredictedPitch,CorrectedPitch,FilteredPitch
30.8189,29.3839,30.0703,30.2725,30.4201,30.4628,30.1713,29.9586
30.8423,30.8,30.4201,30.5342,30.6174,29.9586,30.1859,30.3518
29.3869,30.4076,30.6174,30.285,30.0424,30.3518,30.3669,30.3779
29.5494,29.6925,30.0424,29.9092,29.812,30.3779,30.1927,30.0576
29.8373,30.9815,29.812,29.8188,29.8238,30.0576,30.3072,30.4894
30.6696,30.638,29.8238,30.0523,30.2191,30.4894,30.5295,30.5588
30.2498,29.1625,30.2191,30.2274,30.2334,30.5588,30.1816,29.9063
30.5586,30.6102,30.2334,30.3213,30.3854,29.9063,30.0964,30.2352
30,30,30.3854,30.2813,30.2053,30.2352,30.1717,30.1253
29.7365,30.9016,30.2053,30.0786,29.9862,30.1253,30.335,30.4881
29.9952,30.8489,29.9862,29.9886,29.9904,30.4881,30.5856,30.6567
30.2748,30.4848,29.9904,30.0672,30.1233,30.6567,30.6103,30.5764
30,30,30.1233,30.09,30.0657,30.5764,30.4207,30.307
30,30,30.0657,30.0479,30.035,30.307,30.2241,30.1635
29.313,29.5972,30.035,29.8399,29.6976,30.1635,30.0105,29.8989
29.934,30.2362,29.6976,29.7615,29.8081,29.8989,29.99,30.0565
30.8644,30.9877,29.8081,30.0934,30.3017,30.0565,30.3081,30.4917
30,30,30.3017,30.2202,30.1607,30.4917,30.3589,30.2619
30.7908,30.9225,30.1607,30.3309,30.4552,30.2619,30.4404,30.5706
30.7977,30.1655,30.4552,30.5477,30.6152,30.5706,30.4612,30.3813
30.7099,29.2736,30.6152,30.6408,30.6595,30.3813,30.082,29.8636
29.0911,30.7708,30.6595,30.2358,29.9265,29.8636,30.1087,30.2876
29.8155,29.2716,29.9265,29.8965,29.8746,30.2876,30.0131,29.8128
29.9335,30.4923,29.8746,29.8905,29.9021,29.8128,29.9964,30.1303
29.3097,30.6785,29.9021,29.7421,29.6253,30.1303,30.2784,30.3865
30.83,30.2119,29.6253,29.9507,30.1883,30.3865,30.3393,30.3049
29.509,30.4162,30.1883,30.0048,29.8708,30.3049,30.335,30.3569
30.8351,29.8036,29.8708,30.1313,30.3215,30.3569,30.2074,30.0983
29.8127,30.8365,30.3215,30.184,30.0837,30.0983,30.2978,30.4433
29.3828,30.2196,30.0837,29.8944,29.7562,30.4433,30.3829,30.3388
29.3338,30.2411,29.7562,29.642,29.5588,30.3388,30.3124,30.2931
30.4382,29.1893,29.5588,29.7964,29.9698,30.2931,29.9949,29.7773
30,30,29.9698,29.9779,29.9839,29.7773,29.8374,29.8814
29.5016,30.5392,29.9839,29.8536,29.7585,29.8814,30.0591,30.1888
29.4682,29.7479,29.7585,29.6801,29.6228,30.1888,30.0697,29.9827
29.4452,30.3856,29.6228,29.5748,29.5398,29.9827,30.0916,30.171
30.6482,29.9847,29.5398,29.8393,30.0578,30.171,30.1207,30.0839
30,30,30.0578,30.0422,30.0308,30.0839,30.0613,30.0447
29.5867,30.1413,30.0308,29.9108,29.8233,30.0447,30.0708,30.0899
30.6621,30.0461,29.8233,30.0499,30.2153,30.0899,30.078,30.0694
29.6506,30.3866,30.2153,30.0627,29.9514,30.0694,30.1551,30.2176
30,30,29.9514,29.9645,29.9741,30.2176,30.1588,30.1159
30,30,29.9741,29.9811,29.9862,30.1159,30.0846,30.0618
30,30,29.9862,29.9899,29.9927,30.0618,30.0451,30.0329
30,30,29.9927,29.9946,29.9961,30.0329,30.024,30.0175
29.2575,29.5259,29.9961,29.7966,29.6509,30.0175,29.8847,29.7878
30.3611,29.8538,29.6509,29.8428,29.9828,29.7878,29.8056,29.8186
29.6427,29.9129,29.9828,29.8909,29.8239,29.8186,29.8441,29.8627
29.7691,30.6907,29.8239,29.8091,29.7983,29.8627,30.0864,30.2496
29.7992,30.9834,29.7983,29.7985,29.7987,30.2496,30.4479,30.5925
30.5104,29.9049,29.7987,29.991,30.1313,30.5925,30.4068,30.2712
30,30,30.1313,30.0958,30.0699,30.2712,30.1979,30.1445
29.4696,30.2072,30.0699,29.9078,29.7894,30.1445,30.1614,30.1738
30.9586,29.1029,29.7894,30.1053,30.3358,30.1738,29.8845,29.6733
30.5138,29.189,30.3358,30.3839,30.419,29.6733,29.5425,29.447
30.0629,30.7143,30.419,30.3228,30.2526,29.447,29.7894,30.0392
30.9766,29.5311,30.2526,30.4482,30.5909,30.0392,29.902,29.8018
30,30,30.5909,30.4313,30.3148,29.8018,29.8553,29.8944
29.819,30.8965,30.3148,30.1808,30.0831,29.8944,30.1651,30.3627
29.5662,30.0818,30.0831,29.9434,29.8415,30.3627,30.2868,30.2314
29.4155,29.2407,29.8415,29.7264,29.6424,30.2314,29.9638,29.7684
30.9871,29.6516,29.6424,30.0057,30.2708,29.7684,29.7369,29.7138
29.1919,30.4,30.2708,29.9794,29.7666,29.7138,29.8992,30.0345
30.3641,30.497,29.7666,29.928,30.0458,30.0345,30.1594,30.2506
30.0866,30.0647,30.0458,30.0569,30.0649,30.2506,30.2004,30.1637
29.5745,30.6647,30.0649,29.9324,29.8357,30.1637,30.2991,30.3979
30.1051,29.5813,29.8357,29.9085,29.9616,30.3979,30.1773,30.0163
30,30,29.9616,29.972,29.9795,30.0163,30.0119,30.0087
30.7857,30.2031,29.9795,30.1973,30.3563,30.0087,30.0612,30.0995
30.0291,30.0928,30.3563,30.2679,30.2034,30.0995,30.0977,30.0964
29.6934,30.985,30.2034,30.0656,29.9651,30.0964,30.3364,30.5117
30.1087,30.5933,29.9651,30.0039,30.0322,30.5117,30.5337,30.5498
30.4917,30.314,30.0322,30.1563,30.2469,30.5498,30.4861,30.4396
30.5083,30.6448,30.2469,30.3175,30.3691,30.4396,30.495,30.5355
29.0503,29.3196,30.3691,30.0128,29.7528,30.5355,30.207,29.9673
30.6304,30.4628,29.7528,29.9899,30.1629,29.9673,30.1011,30.1988
30.5627,29.0706,30.1629,30.2709,30.3497,30.1988,29.894,29.6716
29.1107,30.4897,30.3497,30.015,29.7707,29.6716,29.8926,30.0539
30.7845,30.5467,29.7707,30.0446,30.2445,30.0539,30.187,30.2842
29.6231,29.2592,30.2445,30.0766,29.9541,30.2842,30.0073,29.8052
29.4501,30.57,29.9541,29.8179,29.7186,29.8052,30.0118,30.1626
30.9533,29.5742,29.7186,30.0521,30.2956,30.1626,30.0036,29.8876
30.855,29.1417,30.2956,30.4467,30.557,29.8876,29.6861,29.539
30.7102,30.1853,30.557,30.5984,30.6286,29.539,29.7136,29.8411
29.3258,29.5618,30.6286,30.2766,30.0198,29.8411,29.7656,29.7106
30,30,30.0198,30.0144,30.0105,29.7106,29.7887,29.8458
29.3351,29.709,30.0105,29.8281,29.6949,29.8458,29.8089,29.7819
30.2009,30.9987,29.6949,29.8316,29.9314,29.7819,30.1106,30.3505
29.7108,29.7163,29.9314,29.8718,29.8283,30.3505,30.1792,30.0541
29.4302,29.4273,29.8283,29.7207,29.6422,30.0541,29.8848,29.7612
29.7957,29.6931,29.6422,29.6837,29.714,29.7612,29.7428,29.7294
29.1531,29.4592,29.714,29.5624,29.4519,29.7294,29.6564,29.6031
30.8722,29.7186,29.4519,29.8356,30.1156,29.6031,29.6343,29.6571
29.955,30.9242,30.1156,30.0722,30.0406,29.6571,29.9994,30.2492
29.8759,30.6536,30.0406,29.9961,29.9636,30.2492,30.3585,30.4382
30,30,29.9636,29.9734,29.9806,30.4382,30.3198,30.2334
29.0117,30.577,29.9806,29.7189,29.5278,30.2334,30.3262,30.394
30.9168,30.6022,29.5278,29.9031,30.1769,30.394,30.4502,30.4913
29.466,29.1615,30.1769,29.9849,29.8447,30.4913,30.132,29.8698
30,30,29.8447,29.8866,29.9173,29.8698,29.905,29.9307
30.5265,30.1445,29.9173,30.0819,30.202,29.9307,29.9884,30.0306
30,30,30.202,30.1474,30.1076,30.0306,30.0223,30.0163
30.1469,30.9065,30.1076,30.1182,30.126,30.0163,30.2568,30.4323
29.4254,29.6581,30.126,29.9367,29.7986,30.4323,30.2232,30.0705
29.4469,30.46,29.7986,29.7036,29.6342,30.0705,30.1757,30.2525
29.1681,30.169,29.6342,29.5083,29.4164,30.2525,30.23,30.2135
30.6598,29.886,29.4164,29.7523,29.9975,30.2135,30.125,30.0604
30.3694,29.8051,29.9975,30.0979,30.1713,30.0604,29.9915,29.9411
30,30,30.1713,30.125,30.0912,29.9411,29.957,29.9686
30,30,30.0912,30.0666,30.0486,29.9686,29.9771,29.9833
30.2295,30.4836,30.0486,30.0975,30.1331,29.9833,30.1185,30.2171
30,30,30.1331,30.0972,30.0709,30.2171,30.1584,30.1156
30,30,30.0709,30.0518,30.0378,30.1156,30.0844,30.0616
29.4471,30.6544,30.0378,29.8782,29.7617,30.0616,30.2217,30.3386
30,30,29.7617,29.8261,29.8731,30.3386,30.2471,30.1804
30.8765,29.4979,29.8731,30.1442,30.342,30.1804,29.996,29.8614
29.9516,30.6264,30.342,30.2365,30.1596,29.8614,30.0681,30.2189
29.4647,30.1989,30.1596,29.9718,29.8348,30.2189,30.2135,30.2096
30,30,29.8348,29.8795,29.912,30.2096,30.153,30.1116
30,30,29.912,29.9358,29.9531,30.1116,30.0815,30.0595
30,30,29.9531,29.9658,29.975,30.0595,30.0434,30.0317
30.5329,30.6429,29.975,30.1257,30.2357,30.0317,30.1968,30.3173
30,30,30.2357,30.1721,30.1256,30.3173,30.2316,30.169
30,30,30.1256,30.0917,30.0669,30.169,30.1234,30.09
29.709,30.3705,30.0669,29.9702,29.8996,30.09,30.1658,30.2211
29.309,30.1445,29.8996,29.7401,29.6236,30.2211,30.2004,30.1853
30.4016,29.1807,29.6236,29.8338,29.9872,30.1853,29.9139,29.7158
30.7831,30.5158,29.9872,30.2022,30.3591,29.7158,29.9319,30.0897
29.7783,30.0914,30.3591,30.2022,30.0877,30.0897,30.0901,30.0905
29.3229,30.9127,30.0877,29.8811,29.7303,30.0905,30.3126,30.4747
30.1459,29.2482,29.7303,29.8426,29.9245,30.4747,30.1434,29.9015
30,30,29.9245,29.9449,29.9598,29.9015,29.9281,29.9476
29.5527,29.994,29.9598,29.8498,29.7695,29.9476,29.9601,29.9693
30.413,30.1767,29.7695,29.9434,30.0703,29.9693,30.0253,30.0662
30.9269,29.9605,30.0703,30.3017,30.4706,30.0662,30.0376,30.0168
30.0952,30.001,30.4706,30.3692,30.2952,30.0168,30.0125,30.0094
30.0432,29.6556,30.2952,30.2271,30.1774,30.0094,29.9138,29.8441
30.9079,30.8093,30.1774,30.3748,30.5188,29.8441,30.1048,30.2951
30.7688,30.9902,30.5188,30.5863,30.6356,30.2951,30.4829,30.62
30.3882,30.5634,30.6356,30.5688,30.52,30.62,30.6047,30.5935
29.2969,29.1339,30.52,30.1896,29.9484,30.5935,30.1992,29.9114
30.0703,29.5212,29.9484,29.9813,30.0054,29.9114,29.806,29.7291
29.8913,29.337,30.0054,29.9746,29.9521,29.7291,29.6231,29.5458
30,30,29.9521,29.965,29.9745,29.5458,29.6685,29.7581
30,30,29.9745,29.9814,29.9864,29.7581,29.8234,29.8711
29.8291,29.6077,29.9864,29.9439,29.9129,29.8711,29.8,29.748
29.9666,30.6721,29.9129,29.9274,29.938,29.748,29.9977,30.1799
29.0388,30.597,29.938,29.6951,29.5178,30.1799,30.2926,30.3748
30,30,29.5178,29.6481,29.7431,30.3748,30.2736,30.1996
30,30,29.7431,29.8125,29.8632,30.1996,30.1457,30.1063
29.3181,29.8776,29.8632,29.7159,29.6084,30.1063,30.0445,29.9994
29.6275,30.4045,29.6084,29.6136,29.6174,29.9994,30.1089,30.1887
29.7509,29.9913,29.6174,29.6534,29.6798,30.1887,30.1354,30.0965
30,30,29.6798,29.7663,29.8294,30.0965,30.0704,30.0514
30.9446,30.2126,29.8294,30.1307,30.3506,30.0514,30.0949,30.1267
30.4227,30.7202,30.3506,30.3701,30.3843,30.1267,30.2871,30.4041
29.8038,30.2031,30.3843,30.2275,30.113,30.4041,30.3498,30.3102
30.9155,30.9705,30.113,30.3298,30.488,30.3102,30.4886,30.6188
30.119,29.5979,30.488,30.3883,30.3156,30.6188,30.343,30.1417
30,30,30.3156,30.2303,30.1681,30.1417,30.1034,30.0755
30,30,30.1681,30.1227,30.0895,30.0755,30.0551,30.0402
29.9793,29.9681,30.0895,30.0598,30.038,30.0402,30.0207,30.0065
30,30,30.038,30.0278,30.0203,30.0065,30.0047,30.0035
29.7621,30.7753,30.0203,29.9505,29.8996,30.0035,30.212,30.3642
29.3975,29.1368,29.8996,29.764,29.665,30.3642,30.0326,29.7906
29.0362,30.9844,29.665,29.4951,29.3711,29.7906,30.1131,30.3485
30,30,29.3711,29.541,29.665,30.3485,30.2543,30.1856
30.7645,30.3177,29.665,29.962,30.1788,30.1856,30.2213,30.2473
30,30,30.1788,30.1305,30.0953,30.2473,30.1805,30.1318
30,30,30.0953,30.0695,30.0507,30.1318,30.0962,30.0702
30.9908,30.0737,30.0507,30.3047,30.4901,30.0702,30.0711,30.0718
30.2031,29.2169,30.4901,30.4125,30.356,30.0718,29.8409,29.6723
30,30,30.356,30.2598,30.1896,29.6723,29.7608,29.8254
29.3245,30.2362,30.1896,29.9559,29.7853,29.8254,29.9364,30.0174
30,30,29.7853,29.8433,29.8856,30.0174,30.0127,30.0093
30.4039,30.9239,29.8856,30.0257,30.1278,30.0093,30.2564,30.4367
30.4922,30.9076,30.1278,30.2263,30.2981,30.4367,30.5639,30.6568
29.9908,30.0466,30.2981,30.2151,30.1545,30.6568,30.4919,30.3716
29.5198,30.9621,30.1545,29.983,29.8579,30.3716,30.5311,30.6476
30,30,29.8579,29.8963,29.9243,30.6476,30.4726,30.3449
30.0804,30.143,29.9243,29.9665,29.9972,30.3449,30.2904,30.2506
30.1208,30.3926,29.9972,30.0306,30.055,30.2506,30.2889,30.3169
30.0394,30.8421,30.055,30.0508,30.0477,30.3169,30.4588,30.5624
29.1277,30.7801,30.0477,29.7992,29.6178,30.5624,30.6212,30.6641
29.6604,30.5415,29.6178,29.6293,29.6377,30.6641,30.631,30.6068
30.7943,29.2279,29.6377,29.9502,30.1782,30.6068,30.2343,29.9624
30,30,30.1782,30.1301,30.0949,29.9624,29.9726,29.98
29.3667,29.4569,30.0949,29.8982,29.7546,29.98,29.8387,29.7355
30.304,29.8926,29.7546,29.903,30.0114,29.7355,29.778,29.8089
30.2156,29.5509,30.0114,30.0665,30.1068,29.8089,29.7392,29.6883
29.5636,30.9797,30.1068,29.9601,29.8529,29.6883,30.0372,30.2918
30,30,29.8529,29.8927,29.9217,30.2918,30.213,30.1555
30,30,29.9217,29.9428,29.9583,30.1555,30.1135,30.0828
29.4521,30.5118,29.9583,29.8215,29.7217,30.0828,30.1987,30.2833
30,30,29.7217,29.7969,29.8518,30.2833,30.2068,30.1509
30.7451,30.5665,29.8518,30.0931,30.2692,30.1509,30.2632,30.3451
29.2279,29.946,30.2692,29.9879,29.7826,30.3451,30.2373,30.1586
30,30,29.7826,29.8413,29.8842,30.1586,30.1158,30.0845
30.6972,30.5424,29.8842,30.1038,30.2641,30.0845,30.2082,30.2985
30.697,29.9324,30.2641,30.3811,30.4664,30.2985,30.1996,30.1274
30,30,30.4664,30.3404,30.2485,30.1274,30.093,30.0679
30.3586,30.2604,30.2485,30.2782,30.2999,30.0679,30.1199,30.1578
29.4606,30.0451,30.2999,30.0732,29.9077,30.1578,30.1274,30.1052
30.2303,30.2063,29.9077,29.9948,30.0585,30.1052,30.1325,30.1524
30,30,30.0585,30.0427,30.0311,30.1524,30.1112,30.0812
29.6348,29.8969,30.0311,29.9241,29.8459,30.0812,30.0314,29.9951
29.0708,29.8215,29.8459,29.6365,29.4837,29.9951,29.9482,29.914
30.5431,29.8155,29.4837,29.7699,29.9788,29.914,29.8874,29.8679
30,30,29.9788,29.9845,29.9887,29.8679,29.9036,29.9297
30.1079,29.9198,29.9887,30.0209,30.0444,29.9297,29.927,29.9251
29.9018,30.5855,30.0444,30.0059,29.9778,29.9251,30.1035,30.2337
30.3617,30.6108,29.9778,30.0815,30.1572,30.2337,30.3356,30.4099
30.4017,29.876,30.1572,30.2232,30.2715,30.4099,30.2657,30.1604
30,30,30.2715,30.1981,30.1446,30.1604,30.1171,30.0854
29.1044,29.2369,30.1446,29.8636,29.6585,30.0854,29.8562,29.6889
30.0018,29.9193,29.6585,29.7512,29.8189,29.6889,29.7511,29.7966
30.9171,29.9682,29.8189,30.1156,30.3321,29.7966,29.8429,29.8768
30.6615,29.9037,30.3321,30.4211,30.4861,29.8768,29.8841,29.8894
29.6669,30.2759,30.4861,30.2648,30.1032,29.8894,29.9938,30.07
30.2067,30.4818,30.1032,30.1312,30.1516,30.07,30.1813,30.2624
30.0136,30.1631,30.1516,30.1143,30.0871,30.2624,30.2356,30.216
30.4421,29.8544,30.0871,30.183,30.253,30.216,30.1183,30.047
30,30,30.253,30.1847,30.1348,30.047,30.0343,30.025
30.8889,30.5034,30.1348,30.3385,30.4872,30.025,30.1543,30.2486
29.7367,29.1406,30.4872,30.2844,30.1365,30.2486,29.9493,29.7308
30,30,30.1365,30.0996,30.0727,29.7308,29.8035,29.8566
29.0343,29.85,30.0727,29.7922,29.5874,29.8566,29.8548,29.8535
30,30,29.5874,29.6989,29.7802,29.8535,29.8931,29.922
30.2532,29.0876,29.7802,29.908,30.0013,29.922,29.6966,29.532
29.4646,30.301,30.0013,29.8563,29.7505,29.532,29.7398,29.8914
30,30,29.7505,29.8179,29.8671,29.8914,29.9207,29.9422
30.8478,29.189,29.8671,30.132,30.3254,29.9422,29.7387,29.5902
30.7551,30.2296,30.3254,30.4415,30.5262,29.5902,29.7629,29.889
29.6593,29.5886,30.5262,30.292,30.1211,29.889,29.8078,29.7486
30,30,30.1211,30.0884,30.0645,29.7486,29.8165,29.8661
29.4525,30.8526,30.0645,29.8992,29.7785,29.8661,30.1326,30.3271
29.1364,29.6499,29.7785,29.605,29.4784,30.3271,30.1442,30.0106
30.5235,30.2743,29.4784,29.7608,29.9668,30.0106,30.0819,30.1339
30.3025,29.066,29.9668,30.0575,30.1237,30.1339,29.8454,29.6348
30,30,30.1237,30.0903,30.0659,29.6348,29.7335,29.8055
29.1119,29.7457,30.0659,29.8082,29.6201,29.8055,29.7893,29.7775
30,30,29.6201,29.7227,29.7976,29.7775,29.8376,29.8815
30.0578,30.4375,29.7976,29.8679,29.9192,29.8815,30.0317,30.1413
30.3645,29.4248,29.9192,30.0395,30.1273,30.1413,29.9478,29.8065
30.0866,29.1072,30.1273,30.1163,30.1083,29.8065,29.6176,29.4797
30.6048,30.9129,30.1083,30.2424,30.3403,29.4797,29.8669,30.1495
29.8891,29.2022,30.3403,30.2184,30.1294,30.1495,29.8936,29.7068
30.6556,29.1147,30.1294,30.2716,30.3753,29.7068,29.5468,29.4301
30.2589,29.2655,30.3753,30.3439,30.3209,29.4301,29.3856,29.3532
29.7732,30.3824,30.3209,30.173,30.065,29.3532,29.6312,29.8342
29.6906,30.4541,30.065,29.9638,29.89,29.8342,30.0016,30.1239
30,30,29.89,29.9197,29.9414,30.1239,30.0904,30.066
30,30,29.9414,29.9572,29.9688,30.066,30.0482,30.0351
30.2759,30.9076,29.9688,30.0518,30.1123,30.0351,30.2708,30.4429
29.1472,29.0578,30.1123,29.8516,29.6613,30.4429,30.0687,29.7956
30.3876,30.5501,29.6613,29.8575,30.0007,29.7956,29.9994,30.1482
30.8284,29.6652,30.0007,30.2243,30.3875,30.1482,30.0177,29.9225
30.9612,29.5911,30.3875,30.5425,30.6556,29.9225,29.833,29.7676
29.3037,30.7111,30.6556,30.2904,30.0238,29.7676,30.0225,30.2085
30,30,30.0238,30.0174,30.0127,30.2085,30.1522,30.1111
30,30,30.0127,30.0093,30.0068,30.1111,30.0811,30.0592
29.0538,29.5417,30.0068,29.7493,29.5614,30.0592,29.9194,29.8173
30,30,29.5614,29.6799,29.7664,29.8173,29.8667,29.9027
29.429,29.642,29.7664,29.6752,29.6087,29.9027,29.8323,29.7809
30,30,29.6087,29.7144,29.7916,29.7809,29.8401,29.8833
30,30,29.7916,29.8479,29.889,29.8833,29.9148,29.9378
30.6444,29.3228,29.889,30.0931,30.242,29.9378,29.7717,29.6504
30.2005,30.1437,30.242,30.2308,30.2226,29.6504,29.7837,29.8809
29.572,30.4027,30.2226,30.0468,29.9186,29.8809,30.0219,30.1248
30.7959,30.5925,29.9186,30.1556,30.3286,30.1248,30.2511,30.3434
29.8832,30.6526,30.3286,30.2082,30.1204,30.3434,30.4269,30.4879
30.1987,29.9313,30.1204,30.1416,30.157,30.4879,30.3375,30.2278
29.5581,30.4779,30.157,29.9952,29.8771,30.2278,30.2953,30.3447
30.5703,30.8073,29.8771,30.0644,30.2011,30.3447,30.4696,30.5609
30.8171,30.9452,30.2011,30.3675,30.489,30.5609,30.6647,30.7405
29.4195,29.521,30.489,30.2,29.9892,30.7405,30.411,30.1706
30.3793,29.0751,29.9892,30.0946,30.1715,30.1706,29.8746,29.6586
29.8017,29.247,30.1715,30.0716,29.9987,29.6586,29.5474,29.4663
29.3818,29.4624,29.9987,29.832,29.7104,29.4663,29.4652,29.4645
29.5821,30.1701,29.7104,29.6757,29.6504,29.4645,29.6551,29.7942
30,30,29.6504,29.7449,29.8138,29.7942,29.8498,29.8904
29.7297,30.6447,29.8138,29.7911,29.7745,29.8904,30.0942,30.2429
30.4458,30.2731,29.7745,29.9559,30.0882,30.2429,30.2511,30.257
30,30,30.0882,30.0644,30.047,30.257,30.1876,30.1369
29.9853,29.8213,30.047,30.0303,30.0182,30.1369,30.0516,29.9894
30.4719,30.7802,30.0182,30.1407,30.2302,29.9894,30.203,30.359
30,30,30.2302,30.168,30.1226,30.359,30.262,30.1912
29.1503,29.5644,30.1226,29.8599,29.6682,30.1912,30.0219,29.8983
30.9519,30.3487,29.6682,30.015,30.2681,29.8983,30.02,30.1088
30.8701,29.6525,30.2681,30.4308,30.5494,30.1088,29.9855,29.8955
30.946,30.8239,30.5494,30.6566,30.7348,29.8955,30.1463,30.3294
30.2288,29.6183,30.7348,30.5981,30.4983,30.3294,30.1373,29.9971
29.2418,30.0909,30.4983,30.1589,29.9111,29.9971,30.0224,30.0409
30,30,29.9111,29.9351,29.9527,30.0409,30.0299,30.0218
29.271,30.9202,29.9527,29.7685,29.6341,30.0218,30.2645,30.4416
30.7387,30.795,29.6341,29.9325,30.1503,30.4416,30.5371,30.6068
29.9993,30.5213,30.1503,30.1095,30.0797,30.6068,30.5837,30.5668
30.8704,30.1663,30.0797,30.2933,30.4492,30.5668,30.4586,30.3797
30.3965,30.198,30.4492,30.435,30.4246,30.3797,30.3306,30.2948
29.8028,30.0558,30.4246,30.2566,30.134,30.2948,30.2302,30.1831
30,30,30.134,30.0978,30.0714,30.1831,30.1336,30.0975
30.154,30.6543,30.0714,30.0937,30.11,30.0975,30.2479,30.3577
29.68,29.3708,30.11,29.9938,29.909,30.3577,30.0911,29.8965
30,30,29.909,29.9336,29.9516,29.8965,29.9245,29.9449
29.4921,29.4538,29.9516,29.8274,29.7368,29.9449,29.8122,29.7154
30.4895,30.8754,29.7368,29.9402,30.0886,29.7154,30.0288,30.2575
29.0956,30.6224,30.0886,29.8203,29.6245,30.2575,30.3561,30.428
30.5532,29.0412,29.6245,29.8754,30.0585,30.428,30.0534,29.7799
30.363,30.7125,30.0585,30.1408,30.2008,29.7799,30.0319,30.2157
30.5214,29.2281,30.2008,30.2874,30.3506,30.2157,29.9489,29.7542
30.5925,30.81,30.3506,30.416,30.4637,29.7542,30.0394,30.2476
29.0986,29.1404,30.4637,30.0949,29.8257,30.2476,29.9485,29.7302
29.1386,29.5925,29.8257,29.6401,29.5046,29.7302,29.693,29.6658
30.3836,30.5778,29.5046,29.7421,29.9154,29.6658,29.9122,30.092
29.1848,29.1865,29.9154,29.718,29.574,30.092,29.8474,29.6688
30.6507,29.4873,29.574,29.8649,30.0772,29.6688,29.6198,29.584
29.2096,29.454,30.0772,29.8428,29.6717,29.584,29.5489,29.5233
30,30,29.6717,29.7604,29.8251,29.5233,29.652,29.746
30.3964,29.6135,29.8251,29.9795,30.0921,29.746,29.7102,29.6841
29.1289,30.3011,30.0921,29.8319,29.642,29.6841,29.8508,29.9724
30.0325,29.743,29.642,29.7475,29.8245,29.9724,29.9105,29.8652
30.8756,30.3236,29.8245,30.1084,30.3157,29.8652,29.9891,30.0794
29.2351,29.4743,30.3157,30.0238,29.8107,30.0794,29.916,29.7966
29.9806,29.0395,29.8107,29.8566,29.8901,29.7966,29.5921,29.4428
30.9286,29.34,29.8901,30.1707,30.3754,29.4428,29.415,29.3948
30,30,30.3754,30.274,30.2,29.3948,29.5583,29.6776
29.2477,30.7163,30.2,29.9427,29.755,29.6776,29.9582,30.163
30.6762,30.3134,29.755,30.0038,30.1855,30.163,30.2036,30.2333
29.5804,29.9037,30.1855,30.022,29.9027,30.2333,30.1443,30.0793
29.951,30.1162,29.9027,29.9158,29.9253,30.0793,30.0892,30.0965
30,30,29.9253,29.9455,29.9602,30.0965,30.0704,30.0514
29.4595,29.5344,29.9602,29.8249,29.7262,30.0514,29.9117,29.8098
30.5075,29.7636,29.7262,29.9373,30.0913,29.8098,29.7973,29.7882
30,30,30.0913,30.0667,30.0486,29.7882,29.8454,29.8872
30.4569,29.4259,30.0486,30.1589,30.2394,29.8872,29.7626,29.6716
29.7105,30.8766,30.2394,30.0965,29.9922,29.6716,29.9971,30.2347
29.5109,30.3411,29.9922,29.8622,29.7673,30.2347,30.2635,30.2844
30.6153,30.9095,29.7673,29.9964,30.1636,30.2844,30.4533,30.5765
29.5355,29.0372,30.1636,29.9939,29.8701,30.5765,30.1607,29.8572
30.1666,30.8553,29.8701,29.9502,30.0086,29.8572,30.1268,30.3236
30,30,30.0086,30.0063,30.0046,30.3236,30.2362,30.1724
29.008,29.5988,30.0046,29.7354,29.5389,30.1724,30.0174,29.9043
30.1832,30.7534,29.5389,29.7129,29.84,29.9043,30.1337,30.3011
29.7881,30.2718,29.84,29.826,29.8157,30.3011,30.2932,30.2874
30.5967,29.2175,29.8157,30.0267,30.1807,30.2874,29.9984,29.7874
29.7671,30.3016,30.1807,30.069,29.9874,29.7874,29.9263,30.0277
30.5919,30.5032,29.9874,30.1507,30.2699,30.0277,30.1562,30.2499
30.8507,30.2017,30.2699,30.4268,30.5413,30.2499,30.2369,30.2274
29.2249,30.8242,30.5413,30.1857,29.9261,30.2274,30.3886,30.5063
29.3048,30.6757,29.9261,29.7583,29.6358,30.5063,30.5521,30.5855
30,30,29.6358,29.7342,29.806,30.5855,30.4273,30.3119
30,30,29.806,29.8584,29.8967,30.3119,30.2276,30.1661
29.9965,30.4353,29.8967,29.9236,29.9433,30.1661,30.2388,30.2919
29.1957,30.305,29.9433,29.7413,29.5939,30.2919,30.2955,30.298
30.8346,29.6865,29.5939,29.9291,30.1737,30.298,30.1328,30.0122
29.191,30.9484,30.1737,29.9082,29.7145,30.0122,30.2652,30.4497
29.3946,29.7811,29.7145,29.6281,29.565,30.4497,30.2691,30.1373
30.8237,29.5947,29.565,29.905,30.1532,30.1373,29.9907,29.8837
29.7928,29.3604,30.1532,30.0558,29.9848,29.8837,29.7423,29.6392
30.7242,29.623,29.9848,30.1845,30.3303,29.6392,29.6348,29.6316
30,30,30.3303,30.2411,30.176,29.6316,29.7311,29.8038
30.9817,29.1837,30.176,30.3936,30.5525,29.8038,29.6363,29.514
29.8042,30.8036,30.5525,30.3503,30.2028,29.514,29.8624,30.1167
30.7322,29.613,30.2028,30.3458,30.4502,30.1167,29.9806,29.8813
29.2111,29.2648,30.4502,30.1155,29.8711,29.8813,29.7147,29.5932
30.8166,29.5655,29.8711,30.1266,30.313,29.5932,29.5857,29.5802
